job,alpha,nG,nE,n,replicate,nComb,nPosEigen,time_eigen,Frobenius_eigen,CMD_eigen,nPC_eigen,pPC_eigen,time_tensorEVD,Frobenius_tensorEVD,CMD_tensorEVD,nPC_tensorEVD,pPC_tensorEVD
475,0.98,100,50,20000,6,4910,4910,1392.938,54.2765665398339,0.00031008040180136,2289,0.466191446028513,1.23199999999997,52.2806647490905,0.000233882638476901,2433,0.495519348268839
476,0.98,500,50,20000,6,13774,13774,1345.195,51.522673222896,0.000198631713131281,6545,0.475170611296646,4.42499999999995,43.2891892141305,7.82701238959405e-05,9322,0.676782343545811
477,0.98,1000,50,20000,6,16459,16459,1953.629,55.0569767908165,0.000273623985843519,8275,0.502764444984507,10.0160000000001,43.2987735520246,0.00010472849286125,14621,0.888328574032444
478,0.98,100,10,30000,6,1000,1000,4840.868,146.61618512212,0.000826252768567737,712,0.712,0.492000000000189,143.727745027837,0.000759233033582163,718,0.718
479,0.98,500,10,30000,6,4986,4986,4662.394,114.582416597282,0.000520550272032794,2825,0.566586442037706,2.20900000000074,108.225541347423,0.000384590136894958,2959,0.593461692739671
480,0.98,1000,10,30000,6,9493,9493,4730.641,94.9817820436626,0.000374251084389377,4599,0.484462235331297,3.89099999999962,86.9899733787601,0.000214513661796034,5063,0.533340356051828
481,0.98,100,30,30000,6,3000,3000,5169.568,76.8216425432357,0.000230013249704619,1709,0.569666666666667,1.26200000000063,74.7509036813209,0.000188751347350524,1749,0.583
482,0.98,500,30,30000,6,12988,12988,5751.59,65.502156598935,0.000185918585526967,6144,0.473052048044349,6.0630000000001,58.8644922134606,8.59244814994664e-05,7122,0.548352325223283
483,0.98,1000,30,30000,6,18996,19020,5055.761,71.3162609050589,0.00021714462991862,8395,0.441377497371188,8.73999999999978,63.4643916299057,0.000112577507268452,10969,0.5767087276551
484,0.98,100,50,30000,6,4980,4980,4588.103,71.027737812775,0.000248850044209159,2356,0.473092369477912,1.67499999999927,69.1463626675868,0.000202626219064195,2450,0.491967871485944
485,0.98,500,50,30000,6,17455,17455,5151.833,75.3693182063522,0.000224662781320828,7505,0.429962761386422,7.76699999999983,67.3220739545833,0.000112761842407605,9423,0.539845316528215
486,0.98,1000,50,30000,6,22667,22667,4701.287,66.3290444851714,0.000204872243254606,10176,0.448934574491552,11.2439999999997,55.8924400438495,9.43565241721123e-05,14996,0.661578506198438
487,0.9,100,10,10000,7,1000,1000,179.331,179.424450320635,0.00579116421114512,376,0.376,0.11699999999999,178.038386455717,0.00551473292679461,389,0.389
488,0.9,500,10,10000,7,4315,4315,171.434,145.726337767381,0.00284832942304436,1039,0.240787949015064,0.391999999999996,136.8304210953,0.0020032929095215,1219,0.282502896871379
489,0.9,1000,10,10000,7,6395,6395,174.562,124.529808581416,0.00160931031024414,1520,0.237685691946833,0.795999999999992,115.566158073841,0.000922128767234853,1987,0.310711493354183
490,0.9,100,30,10000,7,2893,2893,169.192,135.345215086462,0.00306157438727839,714,0.246802627030764,0.195999999999998,130.105513929356,0.00251285665738177,782,0.270307639128932
491,0.9,500,30,10000,7,7310,7310,175.9,119.539521125918,0.00273330626419865,1839,0.251573187414501,0.738,102.908001159002,0.00147665537044883,2704,0.369904240766074
492,0.9,1000,30,10000,7,8528,8528,188.757,122.471625521042,0.00355869497061423,2262,0.265243902439024,2.08099999999999,100.154972547602,0.00183123876061531,3942,0.462242026266417
493,0.9,100,50,10000,7,4363,4363,173.335,103.413549145161,0.0025930367505026,963,0.220719688287875,0.296999999999997,97.387503926743,0.00196879530447014,1088,0.24936969974788
494,0.9,500,50,10000,7,8217,8217,192.411,129.627226858409,0.00325471473712091,1949,0.237191188998418,1.07500000000002,102.069938828619,0.00158248125735305,3204,0.389923329682366
495,0.9,1000,50,10000,7,9090,9090,188.471,111.399128294332,0.00240745029803502,2545,0.27997799779978,3.28700000000001,86.9224273860175,0.00111613146311929,4955,0.545104510451045
496,0.9,100,10,20000,7,1000,1000,1414.903,376.836312422762,0.00529241513692291,400,0.4,0.300999999999931,379.022593327912,0.00521816748337467,407,0.407
497,0.9,500,10,20000,7,4906,4906,1512.228,308.396183091172,0.00311579863345179,1193,0.243171626579698,0.773999999999887,297.977793019415,0.00243200322532045,1309,0.266816143497758
498,0.9,1000,10,20000,7,8628,8628,1397.958,275.364873263628,0.00341769989996032,1810,0.209782104775151,1.42900000000009,260.970398833135,0.00261380646346932,2135,0.247450162262401
499,0.9,100,30,20000,7,2996,2996,2413.645,234.348337081637,0.00310264342163114,838,0.279706275033378,0.957999999999629,230.066979815197,0.00275838633474679,878,0.29305740987984
500,0.9,500,30,20000,7,11046,11046,1439.352,235.851861743768,0.00237292549460111,2183,0.197628100669926,2.08300000000008,212.524950448308,0.00148666842462564,2716,0.245880861850444
501,0.9,1000,30,20000,7,14594,14594,1565.968,206.874930868525,0.00165509811047804,2937,0.20124708784432,2.94100000000003,188.142996129503,0.00106194241330415,3948,0.270522132383171
502,0.9,100,50,20000,7,4917,4917,1375.176,214.713482888958,0.00231308517466222,997,0.20276591417531,0.628000000000156,209.142217979893,0.00200411935060507,1063,0.216188732967256
503,0.9,500,50,20000,7,13853,13853,1466.432,200.96249748452,0.00173110941191079,2707,0.195408936692413,2.76700000000005,180.685973016297,0.00105845050828546,3492,0.252075362737313
504,0.9,1000,50,20000,7,16451,16437,1964.78,209.82545986213,0.00241953667323847,3299,0.20070572488897,4.721,175.373050440877,0.00133477503272617,4928,0.299811401107258
505,0.9,100,10,30000,7,1000,1000,5968.983,438.38474431069,0.00295964932617088,399,0.399,0.288000000000466,436.602960598174,0.00280978399229892,404,0.404
506,0.9,500,10,30000,7,4989,4989,4607.085,413.856307158646,0.00240310477961359,1282,0.256965323712167,1.07499999999982,400.051051880616,0.00190202552338359,1366,0.273802365203448
507,0.9,1000,10,30000,7,9548,9548,4673.534,473.01621277284,0.00384130749990996,1681,0.176057813154587,1.73399999999947,460.646713749483,0.0033532221360465,1866,0.195433598659405
508,0.9,100,30,30000,7,3000,3000,5097.471,371.931636587771,0.00290518967475639,797,0.265666666666667,0.729000000000269,365.853954868254,0.00265376246037408,821,0.273666666666667
509,0.9,500,30,30000,7,12974,12974,5740.803,327.733376527254,0.00216426536005454,2402,0.185139509788808,3.10999999999967,312.78538460571,0.0016620211847187,2757,0.212501926930785
510,0.9,1000,30,30000,7,19048,19048,5000.427,340.127828222605,0.00278677966427743,3090,0.162221755564889,4.1260000000002,315.031118022817,0.00208881708020137,3827,0.200913481730365
511,0.9,100,50,30000,7,4990,4990,4624.053,305.024045523138,0.00215525158050744,1064,0.213226452905812,0.947999999999411,299.128341796833,0.00192276126517266,1109,0.222244488977956
512,0.9,500,50,30000,7,17488,17488,4665.768,296.349065330054,0.00161358229536601,2828,0.161710887465691,3.40300000000025,274.103247417187,0.00111211972512637,3391,0.1939043915828
513,0.9,1000,50,30000,7,22582,22571,4728.715,285.808235926762,0.0014816602357931,3756,0.166408222940942,5.65799999999945,258.24325389047,0.000955443555372137,4924,0.218156040937486
514,0.95,100,10,10000,7,1000,1000,168.508,91.4289462667818,0.00196305970797783,537,0.537,0.126000000000005,87.4080892783054,0.0016122635355329,558,0.558
515,0.95,500,10,10000,7,4295,4295,168.688,86.2127256206563,0.00175050795914711,1721,0.40069848661234,0.572000000000003,81.3549912621176,0.00116931529499387,2073,0.482654249126892
516,0.95,1000,10,10000,7,6323,6323,171.319,85.7419586111289,0.00152984126783029,2316,0.366281828246086,0.870999999999981,78.0111378511895,0.000909207642666443,3184,0.503558437450577
517,0.95,100,30,10000,7,2889,2889,166.649,60.9961278618072,0.00127693028326681,1118,0.386985115957079,0.326000000000022,59.1018952460428,0.00102162526150473,1221,0.42263759086189
518,0.95,500,30,10000,7,7254,7254,211.903,67.0767619561952,0.00123684624045295,2881,0.397160187482768,1.32900000000001,56.3654752317061,0.000588372859708475,4455,0.614143920595533
519,0.95,1000,30,10000,7,8504,8496,185.638,61.7553465638798,0.00120320333030444,3579,0.421257062146893,2.37,50.7382072506308,0.00060758038970421,6735,0.792725988700565
520,0.95,100,50,10000,7,4319,4300,171.12,59.61771200807,0.00124558878548553,1403,0.326279069767442,0.429000000000002,56.2183186237928,0.000923160989654725,1595,0.37093023255814
521,0.95,500,50,10000,7,8275,8267,180.76,61.7507937527343,0.00119141869561468,3218,0.389258497641224,1.48899999999998,47.9028528214416,0.000465580505628394,5486,0.663602274101851
522,0.95,1000,50,10000,7,9068,9068,186.021,65.7206129890163,0.00142970853734237,4020,0.443317159241288,3.328,46.8119906822566,0.000469204122294342,9084,1.00176444640494
523,0.95,100,10,20000,7,1000,1000,1396.588,230.706432684143,0.0025934901708341,504,0.504,0.273000000000138,230.887861959429,0.00253661693843099,511,0.511
524,0.95,500,10,20000,7,4933,4933,1501.504,146.2027916272,0.00115576379282289,1962,0.397729576322724,0.954999999999927,138.661670429948,0.000775282008525169,2140,0.433813095479424
525,0.95,1000,10,20000,7,8643,8643,1378.642,139.47890576352,0.000975456188581303,2833,0.32777970612056,1.94499999999994,128.053234074672,0.00058050081793859,3321,0.384241582783756
526,0.95,100,30,20000,7,2994,2994,2441.513,155.31930999496,0.00227464911669895,1189,0.397127588510354,0.919000000000324,154.047882277823,0.00208037197146471,1244,0.415497661990648
527,0.95,500,30,20000,7,11063,11085,1417.549,122.571783641887,0.00111093057965095,3504,0.316102841677943,1.98400000000015,113.507836972422,0.000725888409323638,4336,0.391159224176816
528,0.95,1000,30,20000,7,14504,14504,1372.081,129.043629412714,0.00127808233582449,4643,0.320118587975731,3.85300000000007,113.299652507861,0.000780182535990437,6678,0.46042471042471
529,0.95,100,50,20000,7,4913,4913,1357.72,104.867082871541,0.000651927010200448,1545,0.31447180948504,0.901000000000067,101.09659553988,0.000495077855246828,1649,0.335640138408304
530,0.95,500,50,20000,7,13807,13807,1449.343,103.531998395612,0.000645750356917607,4308,0.31201564423843,3.39199999999983,91.3014754920868,0.000340990927302109,5794,0.419642210472949
531,0.95,1000,50,20000,7,16477,16476,1977.638,104.063715769537,0.000847324514396064,5635,0.342012624423404,7.30300000000011,88.2196886624998,0.000443551639371376,8879,0.538905074047099
532,0.95,100,10,30000,7,1000,1000,5450.94,280.421450911045,0.00202118637445781,548,0.548,0.391999999999825,276.811849639432,0.00191370009214009,554,0.554
533,0.95,500,10,30000,7,4997,4997,4854.42,287.033346417693,0.00172768695998671,1803,0.360816489893936,1.27099999999973,286.790138720652,0.00156308263324634,1900,0.380228136882129
534,0.95,1000,10,30000,7,9529,9529,4677.733,193.507561156528,0.000733090400182324,3003,0.315143246930423,2.3090000000002,182.711242346248,0.000450840253214513,3344,0.35092874383461
535,0.95,100,30,30000,7,3000,3000,5038.16,202.206368813218,0.00109052473283577,1162,0.387333333333333,0.963000000000648,202.17120545777,0.00102904191025033,1195,0.398333333333333
536,0.95,500,30,30000,7,12988,12988,5052.161,181.188983683395,0.00103539127506946,4003,0.308207576224207,3.57499999999982,171.130087826414,0.000719421998137237,4650,0.35802279026794
537,0.95,1000,30,30000,7,18982,18982,4754.412,180.526389018044,0.00119058250574611,5459,0.28758824149194,6.24199999999928,164.227483126705,0.00076479538059393,6999,0.368717732588768
538,0.95,100,50,30000,7,4986,4986,5176.856,173.416326041475,0.000932951485834277,1540,0.308864821500201,1.15899999999965,170.982144311803,0.000827711001431863,1602,0.32129963898917
539,0.95,500,50,30000,7,17441,17439,4667.304,148.575884526652,0.00065430812124212,4601,0.263833935432078,4.53600000000006,137.860174564261,0.000418634194083167,5534,0.317334709559034
540,0.95,1000,50,30000,7,22564,22564,4976.177,165.72733938254,0.000775137184237051,6389,0.283150150682503,8.17299999999977,142.955322835694,0.000420370010532078,8919,0.395275660343911
541,0.98,100,10,10000,7,1000,1000,165.65,59.6154029794848,0.00125427096546038,700,0.7,0.149999999999977,58.1430763884952,0.00110866935885057,716,0.716
542,0.98,500,10,10000,7,4278,4278,170.584,37.7106098522835,0.000511700312873509,2406,0.562412342215989,0.728999999999985,33.6579742043462,0.000289788182819217,2855,0.667367928938756
543,0.98,1000,10,10000,7,6318,6318,166.745,39.58193127129,0.000497910332484253,3423,0.541785375118709,1.34899999999999,34.3450321058888,0.000266201456011972,4781,0.756726812282368
544,0.98,100,30,10000,7,2883,2883,161.161,31.4694400815497,0.000453448604932683,1619,0.561567811307666,0.422999999999973,29.1820975465645,0.000296102658040143,1761,0.610822060353798
545,0.98,500,30,10000,7,7350,7350,209.618,28.772632830949,0.000306385245980145,4140,0.563265306122449,1.761,23.9898572840063,0.000139438196727126,6481,0.881768707482993
546,0.98,1000,30,10000,7,8505,8505,181.244,35.6468926947922,0.000613911040874493,5162,0.606937095825985,3.411,25.8091758006394,0.000200223305884872,11513,1.35367430922986
547,0.98,100,50,10000,7,4339,4329,170.603,28.0576112344216,0.000359028317886922,2090,0.482790482790483,0.614999999999981,25.8010544083612,0.000229384749413919,2411,0.556941556941557
548,0.98,500,50,10000,7,8253,8253,178.039,28.8876988509884,0.000412968190377505,4952,0.60002423361202,2.59999999999999,20.9970977287331,0.000133193105182783,9697,1.17496667878347
549,0.98,1000,50,10000,7,9132,9132,190.793,32.5386932190152,0.000435636842796239,5699,0.62406920718353,6.56999999999999,21.1254038212958,9.77928265365469e-05,15362,1.68221638195357
550,0.98,100,10,20000,7,1000,1000,1331.986,139.137027615746,0.00117798284781079,668,0.668,0.287000000000035,138.384393836729,0.00111505545838231,676,0.676
551,0.98,500,10,20000,7,4912,4912,1503.636,79.8513377358087,0.000473021146307873,2465,0.501832247557003,1.346,75.5518646588874,0.000326789535766037,2645,0.538477198697068
552,0.98,1000,10,20000,7,8606,8606,1373.368,57.3698289481176,0.000216284257095523,4079,0.47397164768766,2.23000000000002,49.4858605298738,8.13093768174955e-05,4748,0.551708110620497
553,0.98,100,30,20000,7,2997,2997,2369.797,61.1014306755181,0.000321263118046478,1627,0.542876209542876,1.72800000000007,58.6197631018188,0.000248997927012051,1693,0.564898231564898
554,0.98,500,30,20000,7,10995,10995,1351.505,50.8851902318596,0.000228912134544235,5364,0.487858117326057,2.85599999999999,44.764322685364,0.000102967325634529,6740,0.613005911778081
555,0.98,1000,30,20000,7,14538,14538,1376.624,62.5979372308722,0.000445495470432489,7097,0.488168936579997,6.24599999999987,52.5952935056941,0.000214289840350546,10811,0.743637364149126
556,0.98,100,50,20000,7,4896,4865,1358.43,59.1767139676995,0.000287249016825419,2154,0.442754367934224,1.04700000000003,57.765171845988,0.000223798211475001,2286,0.469886947584789
557,0.98,500,50,20000,7,13871,13871,1435.251,49.155054790355,0.000274410930259372,6730,0.485184918174609,4.79700000000003,40.9449153574907,0.00012229831323618,9430,0.679835628289236
558,0.98,1000,50,20000,7,16613,16613,1973.975,56.4776615665327,0.000282190099071822,8465,0.509540721122013,8.5139999999999,44.068600580856,0.000103421550485816,14968,0.900981159333052
559,0.98,100,10,30000,7,1000,1000,4570.995,188.962199669748,0.00140050500793065,705,0.705,0.51299999999992,186.636108372602,0.00133101478599507,711,0.711
560,0.98,500,10,30000,7,4980,4980,4855.534,137.165447179073,0.000519126978160589,2328,0.467469879518072,1.80299999999988,130.927087295618,0.00041137421274029,2443,0.490562248995984
561,0.98,1000,10,30000,7,9522,9522,4592.957,86.0883630757181,0.000275588776184499,4599,0.482986767485822,3.77599999999984,76.8596798509657,0.000136673931220743,5073,0.532766225582861
562,0.98,100,30,30000,7,3000,2985,5041.51,97.9803338600927,0.00034517194625816,1584,0.530653266331658,1.08500000000004,96.4565723017452,0.000305201125101129,1620,0.542713567839196
563,0.98,500,30,30000,7,12981,12981,5100.66,68.1961972904873,0.000196458206541683,5939,0.457514829365996,5.08100000000013,62.1164423545223,0.000100392208836286,6854,0.52800246514136
564,0.98,1000,30,30000,7,18955,18955,4730.116,88.6308905149295,0.000370462633430768,8247,0.435083091532577,11.1790000000001,77.7300688914977,0.000202966309299168,11008,0.580743867053548
565,0.98,100,50,30000,7,4981,4981,5135.144,72.8780389532584,0.000184101283368876,2332,0.468179080505922,1.68199999999979,71.2805070134523,0.000144605934382591,2430,0.487853844609516
566,0.98,500,50,30000,7,17441,17447,4685.497,75.5490691406512,0.000193774135006208,7323,0.419728320055024,7.23599999999988,68.2092432994454,0.000100206029190253,9165,0.525305210064768
567,0.98,1000,50,30000,7,22526,22526,4783.678,69.8741987230333,0.000211091065313807,10284,0.45653911036136,13.0499999999993,57.278739298499,8.94948434846388e-05,15385,0.68298854656841
568,0.9,100,10,10000,8,1000,1000,174.654,184.934535333295,0.00777253894073704,378,0.378,0.117999999999995,184.081626664765,0.00750864013142671,392,0.392
569,0.9,500,10,10000,8,4352,4352,167.601,154.782369458165,0.00391646834170833,1075,0.247012867647059,0.39500000000001,149.416390780346,0.00305200796808824,1275,0.29296875
570,0.9,1000,10,10000,8,6310,6315,173.808,169.603238288123,0.00453663536066917,1351,0.213935075217736,0.731999999999999,153.873342096757,0.00327435914615049,1792,0.283768804433888
571,0.9,100,30,10000,8,2907,2907,191.255,134.565876268588,0.00466418391441492,760,0.261437908496732,0.241000000000014,131.123109856753,0.00407883369429629,831,0.285861713106295
572,0.9,500,30,10000,8,7269,7269,178.333,117.39334355247,0.00295575919335234,1838,0.252854587976338,0.890999999999991,99.8168126046783,0.00179775087409173,2691,0.370202228642179
573,0.9,1000,30,10000,8,8471,8471,177.896,120.79132659801,0.0032399988860683,2238,0.26419549049699,2,96.7982281446145,0.00154819834137065,3891,0.459331838035651
574,0.9,100,50,10000,8,4333,4333,167.675,111.993131050467,0.00237680671114049,933,0.215324255711978,0.325999999999993,106.394030109107,0.00182979629117719,1051,0.242557119778444
575,0.9,500,50,10000,8,8271,8271,187.019,111.207409420771,0.00275329176183115,2112,0.255350018135655,1.44400000000002,90.609545628346,0.00140471128319419,3385,0.409261274332003
576,0.9,1000,50,10000,8,9133,9133,185.964,124.754254396591,0.00296720803863038,2417,0.264644695061864,3.05800000000002,94.6978297361314,0.00128851019294274,4644,0.508485711157342
577,0.9,100,10,20000,8,1000,1000,1313.142,393.68239850929,0.00726154244463562,361,0.361,0.192999999999984,389.008299316508,0.00690244209699031,366,0.366
578,0.9,500,10,20000,8,4901,4901,1427.678,306.021338555558,0.00295286370107939,1183,0.241379310344828,0.691000000000031,297.359314310932,0.00236889939689311,1296,0.264435829422567
579,0.9,1000,10,20000,8,8640,8640,1399.792,360.461298787857,0.00421933520627338,1510,0.174768518518519,1.2650000000001,346.968550697731,0.00359020478178662,1751,0.202662037037037
580,0.9,100,30,20000,8,2997,2997,2397.286,259.844411134504,0.00330744067308275,792,0.264264264264264,1.08599999999979,255.579011494817,0.00297415664411949,830,0.276943610276944
581,0.9,500,30,20000,8,11024,11024,1329.531,236.913286467008,0.00268037011331934,2100,0.190493468795356,1.56100000000015,224.368298252677,0.00208788692602857,2529,0.229408563134978
582,0.9,1000,30,20000,8,14507,14507,1426.002,262.347802881448,0.0027891436234313,2563,0.176673330116495,2.84699999999998,229.893433994539,0.00182047318158463,3489,0.240504583993934
583,0.9,100,50,20000,8,4928,4911,1395.356,211.071437043771,0.00261540577309483,1037,0.211158623498269,0.566000000000031,204.662254451247,0.00222236414098986,1108,0.225615964162085
584,0.9,500,50,20000,8,13778,13778,1434.755,214.838612937723,0.00186117065565439,2579,0.187182464798955,2.66899999999987,188.873963826065,0.00108595836040504,3420,0.248221802874147
585,0.9,1000,50,20000,8,16577,16577,1515.441,210.725824307579,0.00179510151905549,3321,0.200337817457924,4.91000000000008,181.12241183055,0.00108412050228501,4889,0.29492670567654
586,0.9,100,10,30000,8,1000,1000,4409.519,531.181201924484,0.00532389541961187,413,0.413,0.334000000000742,525.962515820502,0.0050682866389965,419,0.419
587,0.9,500,10,30000,8,4987,4987,5023.119,412.90253442168,0.00308362346197533,1343,0.26930018046922,0.980999999999767,402.746476378,0.00258851313725605,1432,0.287146581110888
588,0.9,1000,10,30000,8,9513,9513,4426.443,437.379732458866,0.002326656221183,1664,0.174918532534427,1.86499999999978,421.320432778978,0.00185928711740202,1839,0.193314411857458
589,0.9,100,30,30000,8,3000,3000,5084.756,335.082060323754,0.00231799231940932,782,0.260666666666667,0.703000000000429,330.289561363691,0.00212695516935657,807,0.269
590,0.9,500,30,30000,8,12955,12955,5197.666,355.333486407823,0.0026517166739235,2256,0.174141258201467,2.20400000000063,337.303302890932,0.00206330056771231,2604,0.201003473562331
591,0.9,1000,30,30000,8,18865,18908,4872.854,295.87592905471,0.00225451357584938,3253,0.172043579437275,4.34400000000005,275.193854253995,0.00168529844970378,4041,0.213719060715041
592,0.9,100,50,30000,8,4990,4990,5045.21,335.975504275275,0.00241163748611628,1011,0.202605210420842,0.893000000000029,327.937774428226,0.0021447772151455,1055,0.211422845691383
593,0.9,500,50,30000,8,17480,17480,4637.691,301.637203126843,0.00150209025871972,2747,0.157151029748284,3.34100000000035,280.470370716069,0.00103005844646487,3289,0.188157894736842
594,0.9,1000,50,30000,8,22511,22511,4798.949,290.834510049142,0.00132088984424739,3717,0.165119275021101,6.22500000000036,261.894346746013,0.000861462862441043,4881,0.216827328861446
595,0.95,100,10,10000,8,1000,1000,171.439,90.6962081868103,0.00176961242460749,560,0.56,0.140000000000015,90.6501363301155,0.00161015724632485,577,0.577
596,0.95,500,10,10000,8,4330,4330,179.366,86.2732709020422,0.00185908383836142,1728,0.399076212471132,0.704999999999984,80.4476296665559,0.00130936439843599,2058,0.475288683602771
597,0.95,1000,10,10000,8,6298,6298,171.921,77.21308231824,0.00179281964886291,2513,0.399015560495395,1.12,69.3607415532476,0.00109763666048956,3497,0.555255636710067
598,0.95,100,30,10000,8,2870,2870,176.922,66.9435076172171,0.00141308426294362,1098,0.382578397212544,0.388000000000005,64.4191609085087,0.00112426536950527,1200,0.418118466898955
599,0.95,500,30,10000,8,7275,7275,175.83,59.3651949664806,0.000915164796879031,2907,0.399587628865979,1.244,51.1503376932238,0.000463065018547426,4349,0.597800687285223
600,0.95,1000,30,10000,8,8510,8510,188.985,74.4428368951069,0.00159073357012962,3417,0.401527614571093,3.02000000000001,58.2993117425859,0.000729185819991818,6617,0.777555816686252
601,0.95,100,50,10000,8,4272,4272,203.426,64.7554751344323,0.00102219725859454,1429,0.334503745318352,0.462000000000018,60.2448090337926,0.000669372821804237,1653,0.386938202247191
602,0.95,500,50,10000,8,8269,8269,184.521,60.5542872802324,0.00130532825879959,3472,0.419881485064699,1.99100000000001,45.2636315619035,0.000425449809352552,6169,0.746039424356029
603,0.95,1000,50,10000,8,9059,9059,183.415,68.0844375851091,0.00138513851312649,3939,0.434816204879126,3.565,46.8787658619088,0.000398224051306295,9001,0.993597527320896
604,0.95,100,10,20000,8,1000,1000,1408.746,172.229013324509,0.00147004294550857,559,0.559,0.38799999999992,171.127411703718,0.00137136101521163,567,0.567
605,0.95,500,10,20000,8,4892,4892,1417.317,197.610071495116,0.00257664492738219,1929,0.3943172526574,1.09099999999989,193.641589215036,0.00212757924546514,2114,0.432134096484056
606,0.95,1000,10,20000,8,8577,8577,1382.661,188.691745839762,0.00234024024513635,2694,0.314095837705491,1.91599999999994,179.939078740054,0.00185788227579331,3175,0.370176052232715
607,0.95,100,30,20000,8,2997,2997,1398.954,139.939978227733,0.00135083445842243,1171,0.390724057390724,0.643000000000029,137.593776227836,0.001173717631344,1225,0.408742075408742
608,0.95,500,30,20000,8,11018,11018,1439.842,103.059795976624,0.00074620264808245,3673,0.333363586857869,3.33899999999994,94.4952917091088,0.000408467726135675,4542,0.4122345253222
609,0.95,1000,30,20000,8,14569,14569,1413.953,110.465702308958,0.000973787665908832,5059,0.34724414853456,4.47700000000009,96.4494879126023,0.000520476863296704,7263,0.498524263847896
610,0.95,100,50,20000,8,4899,4899,1379.52,109.610723353268,0.000940218847383933,1533,0.312921004286589,0.7349999999999,105.852146076661,0.000757314523305741,1636,0.333945703204736
611,0.95,500,50,20000,8,13806,13806,1408.322,107.595994265956,0.000793406800321694,4419,0.320078226857888,3.25600000000009,93.3029550795547,0.000385798885059296,5957,0.431479067072287
612,0.95,1000,50,20000,8,16469,16469,1496.789,113.230917481331,0.00088339676134086,5622,0.341368631975226,6.5,93.0606705019501,0.00041436959921215,9210,0.559232497419394
613,0.95,100,10,30000,8,1000,1000,4933.159,292.353026028482,0.00215093795098253,561,0.561,0.402999999999338,289.798132561672,0.00203221707451462,566,0.566
614,0.95,500,10,30000,8,4990,4990,4952.183,295.206848946269,0.00175587505344066,1667,0.334068136272545,1.40000000000055,295.613856940269,0.00165783338745795,1745,0.349699398797595
615,0.95,1000,10,30000,8,9506,9506,4787.231,193.100207795473,0.000749664180732745,2981,0.313591415947822,2.83899999999994,181.606464497397,0.000466877299608703,3317,0.34893751314959
616,0.95,100,30,30000,8,3000,3000,5046.989,185.763256726414,0.00106622993790406,1238,0.412666666666667,0.932999999999993,181.124408015119,0.000890674421268778,1275,0.425
617,0.95,500,30,30000,8,13007,13007,5152.799,145.318539538063,0.000811561786720483,4140,0.318290151456908,3.21399999999994,135.268182526903,0.000510932940756215,4792,0.368417006227416
618,0.95,1000,30,30000,8,18939,18939,4982.058,199.560119715772,0.00155544426118248,5287,0.279159406515656,5.70900000000074,182.179889750874,0.00108817804263828,6906,0.3646443846032
619,0.95,100,50,30000,8,4979,4979,5018.82,153.503082440542,0.000578191667096495,1600,0.321349668608154,1.01999999999953,150.122071123369,0.000470994009826198,1672,0.335810403695521
620,0.95,500,50,30000,8,17562,17558,8558.806,148.327669969018,0.000812682455645253,4810,0.27394919694726,5.15600000000086,136.547624642715,0.000538523356249265,5836,0.332384098416676
621,0.95,1000,50,30000,8,22602,22601,4747.855,155.772098050338,0.000797570829243921,6464,0.286005044024601,8.76200000000063,137.68218919029,0.000459824773006545,9015,0.398876155922304
622,0.98,100,10,10000,8,1000,1000,168.881,46.8169975977028,0.00108136972341411,750,0.75,0.212000000000018,45.9710625641049,0.000961798039491479,769,0.769
623,0.98,500,10,10000,8,4326,4326,175.928,42.8061717969954,0.000469911277037216,2258,0.521960240406842,0.683999999999998,38.5388165312023,0.000269365775221186,2649,0.612343966712899
624,0.98,1000,10,10000,8,6275,6275,182.676,34.2010438864913,0.000499918801763588,3559,0.567171314741036,1.49100000000001,29.4766805624641,0.00025577937567256,5011,0.798565737051793
625,0.98,100,30,10000,8,2890,2890,173.541,31.574735843933,0.000435889212547114,1611,0.557439446366782,0.432999999999993,30.0200850842682,0.000307942039916909,1757,0.607958477508651
626,0.98,500,30,10000,8,7293,7293,170.323,34.236500648078,0.000485065885640235,4026,0.552036199095023,1.62299999999999,28.3348888644727,0.000234287238136899,6379,0.874674345262581
627,0.98,1000,30,10000,8,8528,8528,186.387,25.0158733401584,0.000252103985653895,5228,0.613039399624766,3.58799999999999,19.1811014045767,8.69815228867754e-05,10893,1.27732176360225
628,0.98,100,50,10000,8,4332,4316,201.272,25.7750423073153,0.000268738192264251,2107,0.488183503243744,0.52800000000002,23.6777907989229,0.000158164492943147,2418,0.560240963855422
629,0.98,500,50,10000,8,8233,8224,181.161,28.5635173838209,0.00032475928726472,4791,0.582563229571984,2.43600000000001,20.7939718316367,9.9963623347854e-05,9065,1.10226167315175
630,0.98,1000,50,10000,8,9048,9048,180.815,29.7796473330357,0.000417742301983548,5569,0.615495137046861,3.965,20.0768141743473,0.000106877918656378,14612,1.61494252873563
631,0.98,100,10,20000,8,1000,1000,1387.587,91.7792694634867,0.000614068974932991,736,0.736,0.511999999999944,91.0590305303755,0.000567956488188859,745,0.745
632,0.98,500,10,20000,8,4910,4910,1397.118,79.0244043827689,0.000565655375769913,2754,0.560896130346232,1.57199999999989,75.4731328209279,0.000430258297545949,2973,0.605498981670061
633,0.98,1000,10,20000,8,8670,8670,1379.682,64.2062734801207,0.000315397364106573,4085,0.47116493656286,2.58500000000004,57.1343922387084,0.000153700132423662,4747,0.547520184544406
